  7003,1,2, 1,  0.28, 22.75,2.15, -4.89, 20.30,2.19,  0.3998403110,  0.4004995282, -1.58,  6.91,  1.70
  7003,1,2, 3,  0.28, 22.75,2.15,  4.79,  2.34,2.14,  0.3998403110,  0.4003804616, -1.58,  6.91,  1.70
  7003,1,2, 4,  0.28, 22.75,2.15, -5.64,  6.03,2.28,  0.3998403110,  0.3998792462, -1.58,  6.91,  1.70
  7003,1,2, 5,  0.28, 22.75,2.15, -5.93, 13.03,2.14,  0.3998403110,  0.3997162997, -1.58,  6.91,  1.70
  7003,1,2, 6,  0.28, 22.75,2.15,  3.34, 10.26,2.14,  0.3998403110,  0.4002000808, -1.58,  6.91,  1.70
  6003,0,1,-1, -4.89, 20.30,2.19,  0.00,  0.00,0.00,  0.4005495108,  0.4000846481, -1.58,  6.91,  1.70
  6003,1,1, 2, -4.89, 20.30,2.19,  0.28, 22.75,2.15,  0.4005495108,  0.3998903313, -1.58,  6.91,  1.70
  6003,1,1, 3, -4.89, 20.30,2.19,  4.79,  2.34,2.14,  0.4005495108,  0.4004304521, -1.58,  6.91,  1.70
  6003,1,1, 4, -4.89, 20.30,2.19, -5.64,  6.03,2.28,  0.4005495108,  0.3999292305, -1.58,  6.91,  1.70
  6003,1,1, 5, -4.89, 20.30,2.19, -5.93, 13.03,2.14,  0.4005495108,  0.3997662779, -1.58,  6.91,  1.70
  6003,1,1, 6, -4.89, 20.30,2.19,  3.34, 10.26,2.14,  0.4005495108,  0.4002500793, -1.58,  6.91,  1.70
  8003,0,3,-1,  4.79,  2.34,2.14,  0.00,  0.00,0.00,  0.4004803833,  0.4001346230, -1.58,  6.91,  1.70
  8003,1,3, 1,  4.79,  2.34,2.14, -4.89, 20.30,2.19,  0.4004803833,  0.4005995751, -1.58,  6.91,  1.70
  8003,1,3, 2,  4.79,  2.34,2.14,  0.28, 22.75,2.15,  0.4004803833,  0.3999403818, -1.58,  6.91,  1.70
  8003,1,3, 4,  4.79,  2.34,2.14, -5.64,  6.03,2.28,  0.4004803833,  0.3999792217, -1.58,  6.91,  1.70
  8003,1,3, 5,  4.79,  2.34,2.14, -5.93, 13.03,2.14,  0.4004803833,  0.3998163039, -1.58,  6.91,  1.70
  8003,1,3, 6,  4.79,  2.34,2.14,  3.34, 10.26,2.14,  0.4004803833,  0.4003000590, -1.58,  6.91,  1.70
 10003,0,5,-1, -5.93, 13.03,2.14,  0.00,  0.00,0.00,  0.3998662556,  0.4001846273, -1.58,  6.91,  1.70
 10003,1,5, 1, -5.93, 13.03,2.14, -4.89, 20.30,2.19,  0.3998662556,  0.4006495343, -1.58,  6.91,  1.70
 10003,1,5, 2, -5.93, 13.03,2.14,  0.28, 22.75,2.15,  0.3998662556,  0.3999903444, -1.58,  6.91,  1.70
 10003,1,5, 3, -5.93, 13.03,2.14,  4.79,  2.34,2.14,  0.3998662556,  0.4005304352, -1.58,  6.91,  1.70
 10003,1,5, 4, -5.93, 13.03,2.14, -5.64,  6.03,2.28,  0.3998662556,  0.4000292085, -1.58,  6.91,  1.70
 10003,1,5, 6, -5.93, 13.03,2.14,  3.34, 10.26,2.14,  0.3998662556,  0.4003500631, -1.58,  6.91,  1.70
 11004,0,6,-1,  3.34, 10.26,2.14,  0.00,  0.00,0.00,  0.6000987853,  0.5999329369, -1.58,  6.91,  1.70
 11004,1,6, 1,  3.34, 10.26,2.14, -4.89, 20.30,2.19,  0.6000987853,  0.6003982186, -1.58,  6.91,  1.70
 11004,1,6, 2,  3.34, 10.26,2.14,  0.28, 22.75,2.15,  0.6000987853,  0.5997404551, -1.58,  6.91,  1.70
 11004,1,6, 3,  3.34, 10.26,2.14,  4.79,  2.34,2.14,  0.6000987853,  0.6002810647, -1.58,  6.91,  1.70
 11004,1,6, 4,  3.34, 10.26,2.14, -5.64,  6.03,2.28,  0.6000987853,  0.5997789542, -1.58,  6.91,  1.70
 11004,1,6, 5,  3.34, 10.26,2.14, -5.93, 13.03,2.14,  0.6000987853,  0.5996145395, -1.58,  6.91,  1.70
  9004,0,4,-1, -5.64,  6.03,2.28,  0.00,  0.00,0.00,  0.5998289218,  0.5999829245, -1.58,  6.91,  1.70
  9004,1,4, 1, -5.64,  6.03,2.28, -4.89, 20.30,2.19,  0.5998289218,  0.6004482259, -1.58,  6.91,  1.70
  9004,1,4, 2, -5.64,  6.03,2.28,  0.28, 22.75,2.15,  0.5998289218,  0.5997904795, -1.58,  6.91,  1.70
  9004,1,4, 3, -5.64,  6.03,2.28,  4.79,  2.34,2.14,  0.5998289218,  0.6003310796, -1.58,  6.91,  1.70
  9004,1,4, 5, -5.64,  6.03,2.28, -5.93, 13.03,2.14,  0.5998289218,  0.5996645318, -1.58,  6.91,  1.70
  9004,1,4, 6, -5.64,  6.03,2.28,  3.34, 10.26,2.14,  0.5998289218,  0.6001488109, -1.58,  6.91,  1.70
  7004,0,2,-1,  0.28, 22.75,2.15,  0.00,  0.00,0.00,  0.5998404177,  0.6000329847, -1.58,  6.91,  1.70
  7004,1,2, 1,  0.28, 22.75,2.15, -4.89, 20.30,2.19,  0.5998404177,  0.6004981914, -1.58,  6.91,  1.70
  7004,1,2, 3,  0.28, 22.75,2.15,  4.79,  2.34,2.14,  0.5998404177,  0.6003811095, -1.58,  6.91,  1.70
  7004,1,2, 4,  0.28, 22.75,2.15, -5.64,  6.03,2.28,  0.5998404177,  0.5998789850, -1.58,  6.91,  1.70
  7004,1,2, 5,  0.28, 22.75,2.15, -5.93, 13.03,2.14,  0.5998404177,  0.5997145421, -1.58,  6.91,  1.70
  7004,1,2, 6,  0.28, 22.75,2.15,  3.34, 10.26,2.14,  0.5998404177,  0.6001988262, -1.58,  6.91,  1.70
  6004,0,1,-1, -4.89, 20.30,2.19,  0.00,  0.00,0.00,  0.6005481713,  0.6000829633, -1.58,  6.91,  1.70
  6004,1,1, 2, -4.89, 20.30,2.19,  0.28, 22.75,2.15,  0.6005481713,  0.5998904353, -1.58,  6.91,  1.70
  6004,1,1, 3, -4.89, 20.30,2.19,  4.79,  2.34,2.14,  0.6005481713,  0.6004311051, -1.58,  6.91,  1.70
  6004,1,1, 4, -4.89, 20.30,2.19, -5.64,  6.03,2.28,  0.6005481713,  0.5999289677, -1.58,  6.91,  1.70
  6004,1,1, 5, -4.89, 20.30,2.19, -5.93, 13.03,2.14,  0.6005481713,  0.5997645309, -1.58,  6.91,  1.70
  6004,1,1, 6, -4.89, 20.30,2.19,  3.34, 10.26,2.14,  0.6005481713,  0.6002488313, -1.58,  6.91,  1.70
  8004,0,3,-1,  4.79,  2.34,2.14,  0.00,  0.00,0.00,  0.6004810381,  0.6001329380, -1.58,  6.91,  1.70
  8004,1,3, 1,  4.79,  2.34,2.14, -4.89, 20.30,2.19,  0.6004810381,  0.6005982425, -1.58,  6.91,  1.70
  8004,1,3, 2,  4.79,  2.34,2.14,  0.28, 22.75,2.15,  0.6004810381,  0.5999404852, -1.58,  6.91,  1.70
  8004,1,3, 4,  4.79,  2.34,2.14, -5.64,  6.03,2.28,  0.6004810381,  0.5999789579, -1.58,  6.91,  1.70
  8004,1,3, 5,  4.79,  2.34,2.14, -5.93, 13.03,2.14,  0.6004810381,  0.5998145542, -1.58,  6.91,  1.70
  8004,1,3, 6,  4.79,  2.34,2.14,  3.34, 10.26,2.14,  0.6004810381,  0.6002988117, -1.58,  6.91,  1.70
 10004,0,5,-1, -5.93, 13.03,2.14,  0.00,  0.00,0.00,  0.5998645043,  0.6001829366, -1.58,  6.91,  1.70
 10004,1,5, 1, -5.93, 13.03,2.14, -4.89, 20.30,2.19,  0.5998645043,  0.6006481978, -1.58,  6.91,  1.70
 10004,1,5, 2, -5.93, 13.03,2.14,  0.28, 22.75,2.15,  0.5998645043,  0.5999904589, -1.58,  6.91,  1.70
 10004,1,5, 3, -5.93, 13.03,2.14,  4.79,  2.34,2.14,  0.5998645043,  0.6005310868, -1.58,  6.91,  1.70
 10004,1,5, 4, -5.93, 13.03,2.14, -5.64,  6.03,2.28,  0.5998645043,  0.6000289460, -1.58,  6.91,  1.70
 10004,1,5, 6, -5.93, 13.03,2.14,  3.34, 10.26,2.14,  0.5998645043,  0.6003488133, -1.58,  6.91,  1.70
